process_method,method,run_id,flow_over_population,prevalence_peak,peak_day,remaining_flow_pct,epp,unrestricted_flow,unrestricted_peak,isolation_peak,epp_max
31,county_outflow_both,306,0.13869992957147684,102109.0,218,69.53582460884446,15615.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,307,0.12950765568417189,103107.0,220,64.92736989110288,16613.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,308,0.11935838400252001,100807.0,225,59.839133885913235,14313.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,309,0.10967715181894815,99864.0,220,54.98554480916151,13370.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,310,0.0996937115661621,98452.0,219,49.98044673481202,11958.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,311,0.08960203474232768,97804.0,221,44.9210853364368,11310.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,312,0.07941692733867847,97587.0,218,39.8148834498856,11093.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,313,0.06913542714820527,97103.0,214,34.66035600225545,10609.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,314,0.05975986633560365,96406.0,217,29.960012214851755,9912.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,315,0.049860962454916474,93988.0,218,24.997295606459,7494.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,316,0.039880975218467375,94511.0,219,19.993928667367616,8017.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,317,0.027916567150733484,91880.0,217,13.995692161285955,5386.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,318,0.019797734821651834,89941.0,213,9.92539664918401,3447.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,319,0.009817126213915747,88702.0,211,4.921718191803016,2208.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
31,county_outflow_both,320,0.0,86303.0,211,0.0,-190.67999999999302,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,300,0.19946542714017831,108152.0,221,100.0,21658.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,301,0.18927938184453413,107080.0,218,94.89332791066307,20586.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,302,0.1792512638891474,106725.0,216,89.86583111627408,20231.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,303,0.1693494208397807,108376.0,217,84.90164098501492,21882.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,304,0.15902151194690756,105805.0,220,79.72384699788199,19311.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,305,0.1494828618117153,105157.0,217,74.94174000723606,18663.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,306,0.139624783591672,105603.0,212,69.99949093611491,19109.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,307,0.12961069193371955,105782.0,217,64.97902608587555,19288.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,308,0.11946927728492111,105653.0,215,59.89472912564526,19159.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,309,0.10962889531142506,104466.0,216,54.961351891012754,17972.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,310,0.09973220919730053,102972.0,213,49.99974713773918,16478.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,311,0.08951916665185979,103424.0,213,44.879540246816006,16930.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,312,0.07881917889777768,102088.0,216,39.51520823826072,15594.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,313,0.06979702701181592,102445.0,211,34.99204248702441,15951.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,314,0.05953826258325699,101458.0,215,29.848913386586684,14964.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,315,0.04985209430680646,99885.0,214,24.992849648962927,13391.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,316,0.038195195559386885,99563.0,214,19.148779869778863,13069.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,317,0.029667913239679225,96852.0,218,14.873712033729788,10358.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,318,0.019626048444888397,94602.0,213,9.839323398683923,8108.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,319,0.009770563498739558,91159.0,213,4.898374439532872,4665.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_random_both,320,0.0,86303.0,211,0.0,-190.67999999999302,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,300,0.19946542714017831,108152.0,221,100.0,21658.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,301,0.18947842982416102,104475.0,232,94.99311862752097,17981.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,302,0.17934839802497934,100752.0,230,89.91452834527493,14258.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,303,0.169366875979528,98512.0,238,84.91039194501714,12018.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_pchDextS_both,304,0.1593586571274091,93174.0,237,79.89287136733556,6680.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
